,label,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
593,0,1,1,2,3,1,0,1,0,0,0,1,1,1,0,11.99,27.58,-1.09,1.52,7.45,0.53,6.48
12905,0,1,2,4,4,0,0,0,1,0,0,0,1,0,1,12.15,31.01,1.64,-1.11,7.47,1.01,5.74
11348,0,1,3,3,3,0,0,0,0,0,1,1,1,1,1,12.22,27.81,1.2,-0.5,7.41,4.97,6.36
1792,0,1,1,5,3,1,0,0,1,1,0,1,0,1,1,11.83,30.93,2.04,-2.56,7.53,0.05,4.93
1268,0,1,4,1,4,1,0,0,1,1,0,1,1,0,0,11.73,27.98,2.92,6.16,7.73,2.25,7.47
17533,1,0,4,2,4,0,1,0,0,1,1,0,1,0,1,11.85,28.05,0.97,-4.85,7.68,2.46,5.52
16602,1,1,1,4,4,1,0,1,1,1,0,1,1,0,1,11.82,27.94,-0.61,5.61,7.32,1.32,5.6
8049,0,1,4,4,4,0,0,0,1,0,0,1,1,1,0,11.8,28.78,-1.07,-5.07,7.4,-0.6,6.72
17623,1,1,5,1,2,0,1,0,0,0,0,1,1,0,0,11.98,29.71,1.09,0.16,7.54,-1.36,5.78
7696,0,1,2,1,3,1,1,1,1,1,1,0,1,1,1,11.9,26.84,-0.67,-0.09,7.69,2.11,5.48
11929,0,1,2,5,5,0,0,0,0,0,1,1,0,1,1,12.22,28.53,4.96,-3.9,7.41,1.2,5.88
9809,0,1,3,2,4,1,0,1,0,1,0,0,0,1,1,11.81,25.46,0.16,-0.97,6.79,1.67,4.72
2956,0,0,4,1,1,1,0,1,1,1,0,1,0,1,0,12.2,26.4,0.01,-1.1,7.69,0.1,5.42
7227,0,0,2,5,5,1,0,0,1,1,1,0,1,1,0,11.99,27.95,2.07,0.19,7.28,1.13,7.75
4680,0,1,5,5,5,1,1,0,0,0,1,0,0,0,1,11.96,26.83,-0.01,-2.08,7.48,1.4,7.13
13046,0,1,3,4,4,0,0,0,0,0,1,1,1,0,1,12,30.18,2.61,-1.89,7.36,-1.12,6.94
3364,0,0,2,4,3,0,0,1,0,1,1,0,0,1,1,12.4,27.97,1.56,-5.61,7.56,-0.43,5.74
3941,0,1,4,3,3,1,0,0,0,0,1,0,0,0,1,12.12,27.58,3.9,1.54,7.42,1.5,5.24
14743,0,1,4,2,3,1,0,0,1,0,1,1,1,0,0,12.05,28.74,2.4,-0.28,7.59,2.43,6.16
7310,0,1,5,2,4,1,1,1,0,1,1,0,0,1,0,11.9,28.84,0.15,0.63,7.47,5.82,8.09
3633,0,1,2,5,4,1,0,0,0,0,1,1,1,0,1,11.8,29.01,1.68,0.29,7.99,2.31,6.52
7899,0,1,3,4,5,1,0,1,0,0,1,1,0,0,1,12.02,29.41,3.09,-1.42,7.77,3.59,5.66
2444,0,1,3,2,5,0,0,0,0,0,1,1,1,1,1,11.61,29.22,2.7,-2.66,7.55,3.02,6.41
4074,0,1,2,3,2,0,0,0,1,0,0,1,0,1,0,11.99,26.73,-1.16,-0.73,7.54,0.66,6.46
402,0,1,2,5,4,1,1,1,1,1,1,1,1,1,0,11.91,28.79,2.12,-6.66,7.59,-1.4,6.61
17696,1,1,4,4,2,1,1,1,0,1,0,0,0,1,0,11.98,24.06,1.38,-6,7.78,0.03,4.88
15461,1,1,1,2,1,0,1,1,0,0,1,1,1,0,1,12.25,23.82,1.09,0.66,7.61,-2.81,5.32
11556,0,1,3,4,5,1,1,0,1,1,1,0,1,0,0,12.05,28.44,3.87,-4.23,7.63,-1.48,7.04
18908,1,1,4,3,1,1,1,1,1,1,0,1,0,0,0,12.01,29.58,-1.55,-3.29,7.34,-0.61,5.39
571,0,0,4,2,4,0,1,1,0,0,1,1,1,1,1,12.33,28.55,4.31,-1.71,7.54,-1.84,5.63
6334,0,0,5,1,5,0,1,0,1,0,1,0,0,0,0,11.94,25.85,1.06,-4.01,7.23,-0.81,4.84
16948,1,1,4,2,5,0,0,1,0,0,0,1,1,1,1,12.02,26.46,4.44,1.14,7.26,4.36,5.15
19067,1,0,3,3,1,1,0,1,0,0,1,1,0,1,1,11.86,27.59,0.67,-0.01,7.72,0.86,6.53
16853,1,1,3,2,3,0,0,1,0,0,1,0,1,1,0,12.08,27.87,4.53,-3.19,7.47,-0.41,6.8
5542,0,1,3,5,3,0,0,0,0,1,1,0,0,0,1,11.92,29.04,4.54,2.44,7.56,3.37,4.52
15371,1,1,3,5,5,1,0,1,0,1,0,0,0,1,1,11.89,27.44,1.13,-1.8,7.91,3.69,8.05
19360,1,1,3,1,4,1,1,0,1,1,1,0,1,0,0,11.97,28.61,1.13,1.2,7.67,-1.11,6.54
129,0,1,4,5,4,0,1,1,1,1,1,1,1,1,1,12.1,27.28,-2.47,-2.78,7.62,2.44,3.95
9684,0,0,4,2,2,1,0,1,1,0,1,1,1,0,1,12.23,27.09,1.66,-0.14,7.16,-0.37,4.21
14425,0,1,1,0,5,1,1,0,1,0,0,1,0,1,0,12.31,30.52,1.59,-3.7,7.73,1.79,6.66
1761,0,1,3,4,5,0,1,0,0,0,1,1,0,1,1,12.15,29.5,1.92,-5.91,7.27,0.32,5.79
17800,1,0,4,4,3,1,1,1,0,0,1,1,0,0,0,12.02,29.4,1.26,4.08,7.39,-3.53,5.26
3095,0,1,5,5,3,0,0,0,0,0,1,1,1,0,1,11.72,28.6,3.79,0.65,7.63,1.99,7.94
19647,1,1,3,2,1,1,1,0,0,1,0,1,0,0,1,12.55,31.55,0.17,-6,7.39,-0.23,6
803,0,0,1,5,5,1,1,0,0,1,1,0,0,0,0,12.25,32.25,3.14,-1.99,7.56,1.52,5.73
5638,0,1,3,3,3,0,1,1,0,1,0,0,0,0,1,11.97,26.02,1.6,-3.04,7.73,-1.69,6.17
11999,0,0,3,4,5,1,1,1,1,1,1,0,0,1,0,12.25,26.38,4.04,-5.2,7.26,1.18,7.06
3590,0,1,1,3,5,1,0,1,1,0,0,0,1,1,1,12.13,29.39,2.7,-2.49,7.56,-0.15,6.3
7336,0,0,4,5,4,1,1,0,1,0,0,1,1,1,1,12.25,31.53,2.75,2.16,7.09,1.38,6.06
3153,0,1,1,4,2,0,1,0,1,1,0,1,0,0,0,12.05,31.32,4.54,-0.65,7.32,-1.47,4.69
18016,1,1,3,4,1,1,0,1,0,1,0,0,0,0,1,12.32,27.78,1.25,-4.78,7.43,-1.92,5.49
2778,0,1,2,3,5,0,0,0,0,1,1,1,1,1,1,11.96,29.17,-2.7,-7.86,7.36,-3.84,5.46
8212,0,0,5,4,5,1,0,0,1,1,1,0,1,0,0,12.08,28.09,1.6,-4.69,7.04,1.68,7.01
4441,0,1,3,5,4,1,0,1,0,0,0,1,1,1,1,12.5,27.23,2.75,0.12,7.76,1.01,3.85
5238,0,1,3,3,3,0,1,1,1,1,1,1,1,1,0,11.99,27.41,1.06,0.18,7.68,-0.67,5.7
8760,0,1,4,2,4,1,0,0,1,1,1,1,0,1,1,11.7,29.71,2.55,3.81,7.49,-1.32,6.26
7035,0,1,3,3,5,1,1,1,1,0,0,1,1,1,1,12.18,27.5,2.09,4.57,7.07,4.63,5.77
3490,0,1,2,3,3,1,1,1,0,1,0,1,0,0,0,12.31,27.3,-1.06,0.89,7.59,3.14,7.27
16887,1,1,4,5,1,0,1,1,0,1,0,1,0,1,0,11.85,27.17,0.78,4.23,7.84,-1.91,4.17
2210,0,0,2,1,1,0,0,1,1,1,1,1,1,1,1,12.34,27.71,4.45,-5.06,7.36,-1.65,6.45
17606,1,1,4,1,4,0,0,0,0,0,0,1,0,0,1,12.11,28.04,0.89,0.69,7.25,-0.17,7.25
4136,0,1,4,3,4,1,1,1,1,0,1,1,0,0,0,12.13,26.75,5.08,-2.24,7.19,1.82,5.96
632,0,1,5,3,1,1,1,0,1,0,1,1,1,0,1,11.86,27.41,1.64,-0.04,8.01,-1.56,5.86
9264,0,0,1,2,1,0,0,1,0,0,0,1,1,1,0,12.17,27.62,3.54,5.32,7.23,-2.03,4.31
7240,0,0,4,4,3,0,0,0,1,1,1,0,0,1,0,11.95,30.31,1.66,-1.46,7.68,1.6,6.3
5909,0,1,4,4,4,0,1,1,0,1,1,0,1,0,1,11.81,26.42,-1.65,-1.89,7.48,1.53,4.88
12982,0,1,3,3,4,1,0,0,0,1,0,1,0,1,1,12,29.66,3.7,-6.2,7.49,1.77,7.39
8759,0,1,3,5,3,1,0,0,1,0,1,1,0,1,1,12.17,28.66,0.06,-1.49,7.45,-1.57,5.31
19260,1,1,4,1,2,1,1,0,0,1,1,1,1,1,0,11.98,27.62,4.39,-0.35,7.28,3.62,7.58
17768,1,1,2,5,1,0,1,0,1,1,0,1,0,1,1,11.63,29.38,0.84,-1.49,7.36,1.92,6.94
17555,1,0,1,4,3,1,0,1,1,0,0,1,0,0,0,11.71,27.73,3.16,3.32,7.52,1.77,6.33
17780,1,1,3,4,3,0,1,0,1,0,0,1,1,0,0,11.72,26.89,1.02,0.66,7.79,-3.51,5.64
9566,0,1,4,4,4,0,1,1,1,1,0,1,0,0,1,12.03,26.5,1.38,-0.18,7.37,-1.36,6.47
10875,0,1,3,5,4,0,0,0,1,1,0,0,0,1,0,12.13,28.76,1.22,2.22,7.65,2.06,6.01
15722,1,1,2,2,4,0,0,0,0,1,0,0,1,0,1,11.85,28.97,6.59,0.2,7.03,-1.21,6.67
8463,0,0,2,3,4,1,0,0,1,1,1,1,1,1,0,12.16,25.94,5.04,-2.07,7.44,-2.6,5.76
16317,1,0,1,2,4,1,0,0,1,1,1,1,1,0,1,12.05,26.16,0.26,-8.45,7.55,1.61,3.48
10193,0,0,4,2,5,1,1,0,1,0,0,1,1,0,1,12.08,27.48,2.67,-2.31,7.57,1.48,6.68
19125,1,1,3,5,2,1,1,0,0,0,0,0,0,0,1,11.91,25.85,2.98,-4.38,7.63,0.54,5.09
8369,0,1,2,3,4,0,0,1,1,0,0,1,0,0,1,12.34,29.38,1.65,-2.28,7.41,1.04,5.8
3552,0,1,2,2,5,1,0,1,0,1,0,1,1,1,0,11.87,29.64,3.14,3.03,7.14,4.01,4.61
10279,0,1,3,4,2,1,0,0,0,1,1,1,1,0,0,11.82,28.97,5.3,-1.72,7.81,1.58,6.82
2016,0,1,3,4,4,0,0,0,0,1,0,1,1,1,0,12.2,28.98,-0.84,2.73,7.64,0.02,4.82
11915,0,1,3,2,5,1,0,1,0,1,0,0,0,1,1,11.66,28.59,-0.36,0.97,7.67,0.99,6.72
8239,0,1,5,2,4,1,1,0,1,1,1,0,1,1,0,12.01,28.08,-1.42,-2.42,7.73,-0.68,5.65
19343,1,1,2,1,3,1,1,0,1,1,0,1,1,0,0,12.15,28.05,-1.6,-1.9,7.39,-3.12,7.01
7234,0,1,1,4,5,0,0,1,0,1,1,1,1,1,1,12.12,25.38,3.65,-1.85,6.95,0.07,5.86
12804,0,1,2,5,3,0,1,1,1,1,0,1,1,1,1,12.23,29.68,3.79,0.47,7.55,-0.76,6.49
13832,0,0,2,2,5,1,0,1,1,0,0,0,0,0,1,12.24,27.56,6.21,3.44,7.68,-1.04,4.37
13361,0,1,1,4,4,1,0,1,0,0,1,1,0,1,0,12.17,25.76,2.68,2.31,7.07,1.46,4.22
7905,0,0,3,5,4,1,0,0,1,0,1,0,1,0,0,11.81,27.5,0.44,6.08,7.68,0.08,6.46
19284,1,1,5,5,5,0,0,1,0,0,0,1,0,1,1,11.87,27.01,1.27,-0.9,7.67,-1.43,4.18
16153,1,1,3,0,5,0,1,1,1,0,1,0,1,0,1,12.05,27.32,0.95,-0.39,7.75,0.13,5.61
2498,0,1,4,5,5,1,0,0,0,1,0,1,1,0,1,12.14,25,0.35,1.13,7.56,-2.46,5.62
7057,0,1,5,5,4,1,1,1,0,0,1,1,0,1,0,12.22,29.16,3.18,0.68,7.65,0.3,4.03
7489,0,1,4,4,4,0,1,0,1,0,1,0,1,0,1,12.12,27.54,-0.61,-4.43,7.14,2.57,4.86
19671,1,1,4,2,1,0,1,1,1,1,1,0,1,1,0,11.79,29.43,0.72,3.85,7.8,0.33,7.05
9127,0,1,5,5,4,1,1,1,0,0,0,0,1,1,1,12.05,28.18,-1.07,-0.75,7.74,3.62,5.92
477,0,1,5,2,4,1,1,0,0,1,1,1,0,1,0,12.18,27.71,3,1.61,7.64,1.05,5.99
14260,0,0,4,2,4,0,1,1,0,0,1,0,1,1,0,12.14,27.96,0.24,3.02,7.46,0.25,7.54
4073,0,1,3,2,4,0,1,1,0,0,0,0,0,0,0,11.99,29.74,3.25,1.08,6.99,1.79,4.86
14796,0,1,1,2,5,1,1,1,0,0,1,1,1,1,0,12.17,29.03,4.62,2.69,7.66,-1.57,4.67
2047,0,0,5,5,2,0,0,0,1,0,0,0,0,0,0,11.93,28.34,3.98,2.16,7.36,0.97,7.24
13072,0,1,5,3,5,1,1,0,1,1,0,0,0,0,0,12.21,27.22,0.66,6.03,7.37,-1.51,3.43
2263,0,0,4,5,4,0,1,1,0,1,1,1,1,0,1,12.03,28.09,5.76,-0.55,7.43,-0.68,5.53
11126,0,1,2,2,3,1,0,1,1,0,1,0,0,1,1,11.97,29.19,-0.29,-3.43,7.21,2.29,7.36
13273,0,1,3,5,3,1,1,0,1,1,1,0,1,1,0,11.9,29.04,-0.44,-5.21,7.29,-1.61,7.03
9851,0,1,4,3,4,0,0,0,0,0,0,1,0,0,1,11.84,29.62,1.8,0.08,7.58,1.23,5.61
13837,0,1,2,3,5,0,1,1,1,0,0,1,1,1,1,12.26,28.82,2.57,-2.14,7.51,1.93,6.66
14761,0,1,5,2,5,1,1,1,1,0,1,1,0,0,0,12.43,28.86,1.94,1.52,7.22,-0.84,5.32
7284,0,1,3,3,5,0,1,0,1,1,0,0,0,1,0,12.01,29.37,1.68,0.96,7.84,1.97,7.08
16071,1,1,4,2,2,0,0,1,0,0,1,1,1,0,1,12.36,27.63,-0.5,-1.87,7.76,4.16,7.66
5048,0,1,3,1,2,0,0,1,1,1,1,0,1,1,0,11.97,28.49,3.85,0.31,7.53,2.63,5.39
14185,0,1,4,5,1,1,0,0,0,1,1,0,1,1,1,12.01,31.2,3.4,3.43,7.51,-0.71,7.23
18776,1,1,5,1,1,1,0,0,0,1,0,0,1,1,0,12.01,29.66,0.97,6.75,7.74,-0.2,4.03
17016,1,0,2,4,5,0,0,0,0,0,1,1,0,1,0,12.1,26.32,-1.11,-2.92,7.64,-0.52,4.58
2635,0,1,4,2,2,0,0,1,1,0,0,0,1,1,0,11.89,26.33,0.8,-0.57,7.66,-0.31,5.62
17574,1,0,2,2,4,0,1,1,1,1,1,1,0,1,0,11.84,27.94,2.82,2.17,7.12,0.57,4.14
4173,0,1,5,3,4,0,1,1,1,0,1,0,1,1,0,12.09,28.13,2.48,-3.12,7.48,-2.03,5.11
7110,0,0,4,4,4,0,0,1,1,0,0,0,1,1,1,12.05,26.85,-2.6,3.71,7.35,1.99,6.21
9733,0,1,1,4,4,1,1,1,0,1,0,1,1,1,0,11.95,28.34,2.23,1.97,7.32,0.73,7.28
16442,1,1,5,1,2,0,1,1,0,1,1,1,1,1,1,12,26.75,0.11,-0.65,7.5,0.16,6.6
15937,1,1,2,5,4,0,0,1,1,1,1,0,0,0,0,12.26,30.81,4.51,-5.24,7.7,1.48,5.52
18838,1,1,2,3,1,0,1,0,0,0,0,1,1,0,1,11.88,29.62,1.81,2.72,7.47,-3.61,5.11
19525,1,1,3,3,1,0,0,1,0,1,0,0,0,0,1,12.09,25.85,2.58,-2.11,7.56,0.04,7.92
7350,0,1,3,5,2,0,0,1,1,1,0,1,1,1,0,12.15,27.32,0.25,-2.16,7.37,-0.44,5.81
5203,0,1,2,5,3,1,1,1,0,1,1,0,0,1,1,11.91,25.45,-0.01,5.16,7.73,0.29,6.4
8919,0,1,5,5,5,1,0,0,0,1,1,0,1,0,0,11.78,30.6,1.36,5.61,7.28,-0.15,4.04
11342,0,1,4,3,2,1,0,0,1,0,0,1,0,0,1,11.85,28.34,-0.46,-4.68,7.45,0.67,5.08
12960,0,1,4,3,5,0,1,0,1,0,0,1,1,1,1,12.43,28.74,2.2,5.07,7.21,-2.07,5.51
9517,0,0,3,4,5,0,0,1,0,1,1,0,1,0,0,12.1,28.64,1.32,-0.32,8.01,3.8,4.92
17933,1,1,4,4,3,1,0,1,0,0,1,1,0,0,1,12.08,27.84,-0.22,-2.47,7.46,1.86,5.65
17867,1,0,3,3,5,0,0,1,0,1,0,1,0,0,0,11.73,26.61,2.69,-2.11,7.12,0.49,6.52
11940,0,1,4,3,4,0,1,1,0,1,1,1,0,1,1,12.28,25.29,2.29,-3.28,7.4,-0.24,6.8
5303,0,1,1,3,4,0,1,1,1,1,1,0,0,1,0,12.01,24.57,2.4,7.89,7.51,0.57,6.3
15614,1,1,3,2,3,1,0,0,0,0,1,1,1,1,0,12.51,29.39,-1.96,-0.54,8.2,1.18,4.58
19456,1,1,3,1,4,1,1,1,0,0,0,1,0,0,0,11.69,28.72,2.11,-4.14,7.58,0.55,5.37
1882,0,1,5,4,4,1,0,1,1,1,0,0,1,1,1,11.7,29.09,0.54,3.09,8.1,0.66,5.53
17885,1,0,4,2,5,1,0,0,1,1,1,0,0,1,1,12,29.1,2.01,-2.06,7.61,2.35,4.81
15346,1,1,4,1,3,0,1,0,0,1,1,0,0,0,1,12.12,30.23,0.78,2.52,7.62,1.71,6.93
19677,1,1,5,2,2,1,1,0,0,0,0,0,1,1,1,12.02,29.38,1.28,2.33,7.51,0.29,4.81
14548,0,1,5,4,4,1,1,0,0,0,1,0,1,0,0,12.09,30.28,0.94,0.77,7.57,3.62,7.39
5418,0,1,2,4,3,0,1,0,1,0,1,1,1,1,1,11.9,30.34,-0.64,3.02,7.32,-2.21,5.91
597,0,1,4,5,5,1,0,0,0,1,0,1,1,1,1,12.01,28.19,0.05,-1.94,7.27,-1.6,7.71
10486,0,1,4,5,5,1,0,1,1,1,0,0,0,1,0,12.27,26.93,4.86,3.15,7.38,-0.74,6.83
15377,1,1,4,5,3,0,1,1,0,1,1,0,0,0,0,12.11,30.24,-0.18,-2.19,7.27,-0.97,6.05
17202,1,0,2,2,4,0,0,1,1,0,0,0,0,1,0,12.1,27.06,2.28,2.14,7.99,-0.22,5.45
4289,0,1,2,5,4,1,0,1,0,0,0,1,0,0,0,12.19,28.91,1.87,-2.93,7.29,2.58,7.82
17796,1,1,2,3,3,0,1,0,1,0,0,0,0,0,0,12.27,30.07,3.36,-1.17,7.5,1.88,5.01
8878,0,0,4,5,3,1,1,1,1,0,1,0,0,0,0,12.19,26.46,2.57,0.96,7.33,-0.47,6.6
10510,0,0,5,2,5,0,1,0,1,0,0,1,0,0,1,11.95,27.89,-3.12,1.64,7.68,2.99,4.46
10205,0,1,4,4,2,1,0,1,1,1,1,1,0,0,0,11.91,28.73,2.32,0.77,7.48,-2.33,6.54
13423,0,0,2,5,1,0,0,0,1,1,1,1,1,0,1,12.25,28.19,0.94,-3.31,7.73,-0.05,5.59
11637,0,0,3,3,4,0,1,0,0,1,1,1,1,1,1,11.95,26.7,2.8,-1.24,7.68,-0.9,7.16
2221,0,1,5,5,5,1,1,1,1,0,0,0,0,0,1,11.95,27.7,4.22,4.26,7.11,-0.15,3.58
14777,0,1,4,5,1,0,0,0,0,1,0,1,0,1,1,11.87,27.53,1.25,3.68,7.55,2.12,6.83
8685,0,1,5,3,4,0,0,0,0,0,0,1,1,1,1,11.65,26.7,1.41,0.14,7.35,2.92,4.96
5081,0,1,2,4,3,1,1,1,1,1,0,1,0,1,1,12,28.01,-0.89,0.11,7.37,-1.48,5.43
19147,1,1,4,1,3,1,0,1,1,1,0,1,0,1,0,12,29.42,3.52,3.19,7.65,-2.38,4.68
9739,0,1,2,4,4,1,0,1,0,1,1,0,0,0,0,11.92,26.36,2.98,-2.07,7.46,0.48,5.21
18898,1,1,2,2,3,1,1,1,1,0,0,1,1,0,0,12.61,28.98,1.17,-1.76,7.81,3.07,5.26
16877,1,1,1,5,1,0,0,0,1,1,1,1,1,0,0,12.02,30.3,0.75,-3.03,7.67,-2.2,3.86
14168,0,1,3,2,3,1,1,0,0,0,0,1,1,0,1,12.21,26.76,2.98,1.84,7.44,0.53,4.47
2694,0,1,1,3,3,1,1,1,1,1,1,0,1,0,0,12.08,26.41,1.7,2.5,7.58,3.24,5.33
9463,0,0,2,3,3,1,1,1,1,1,1,0,1,1,1,11.89,25.78,2.05,2.05,7.31,-0.61,6.76
9607,0,1,4,1,3,0,0,0,0,0,0,1,1,0,0,11.73,28.35,-0.13,1.42,7.1,3.23,4.42
13561,0,1,2,4,3,1,1,0,0,0,0,0,0,0,1,12.34,27.55,5.44,0.26,7.55,0.84,5.77
15842,1,1,3,4,4,1,0,1,1,1,1,0,0,0,1,12.45,25.24,1.67,4.93,7.39,0.62,5.25
11482,0,0,3,4,4,0,1,1,0,0,1,0,0,1,0,12.19,30.17,0.63,3.65,7.66,4.17,4.98
1732,0,1,5,2,3,0,0,0,0,1,1,0,0,0,1,11.73,29.21,1.04,1.61,6.94,-0.33,5.74
13650,0,1,5,4,3,1,0,1,0,1,1,1,1,0,1,12.23,27.93,3.77,-2.97,7.5,1.12,7.16
3264,0,1,3,4,4,1,1,1,1,1,1,1,0,1,1,12.14,29.18,1.19,1.64,7.24,1.32,5.52
1311,0,1,1,5,5,0,1,0,0,0,0,1,1,1,0,12.23,26.58,1.07,-1.24,7.85,2.74,5.64
6615,0,1,1,4,3,0,1,1,1,0,1,0,0,0,1,12.52,26.8,2.64,1.58,7.82,1.74,6.93
13891,0,1,4,2,5,1,0,1,0,1,1,1,1,1,0,11.92,27.05,-0.86,1.31,7.84,-0.52,6.04
6885,0,0,3,3,3,1,0,1,1,0,0,1,1,0,0,12.03,31.33,3.65,2.29,7.72,-2.42,4.83
5475,0,1,3,3,3,1,0,1,0,0,0,0,0,1,1,12.27,29.81,3.38,2.83,7.68,1.85,8.55
14133,0,1,5,5,4,0,1,0,1,1,0,1,1,0,0,12.08,29.48,0,3.18,7.28,2.43,7.05
14198,0,1,4,4,2,0,0,0,1,0,1,1,0,0,0,11.95,30.38,3.42,4.29,7.71,-0.08,5.82
16338,1,1,3,3,3,0,1,1,0,0,0,0,0,0,1,12.03,28.75,3.21,-5.9,7.42,-3.73,5.58
16660,1,0,3,3,2,0,1,0,0,0,1,0,1,1,0,12.07,28.73,1.92,-2.33,7.74,3.82,6.47
10291,0,1,2,3,4,0,0,0,0,1,0,0,1,1,0,12.17,25.31,0.57,-1.37,7.32,-2.38,7.53
7242,0,1,2,3,3,0,0,1,0,0,1,0,0,1,0,11.91,29.1,1.37,-8.48,7.61,0.51,5.09
15048,1,1,3,3,2,1,1,1,0,1,0,0,1,1,0,12.02,26.09,3.74,-6.33,7.61,2.12,5.16
16269,1,0,3,3,3,1,0,0,1,1,0,1,0,1,1,12.24,28.63,1.77,-1.39,7.85,2.83,4.69
4590,0,1,4,3,3,1,0,0,0,1,0,0,1,1,1,12.24,27.46,0.95,-1.61,7.84,0.37,6.49
6832,0,1,5,2,5,1,0,1,1,0,1,0,1,0,1,12.22,32.62,-0.65,4.36,7.79,-0.46,4.57
7109,0,1,5,5,4,0,0,0,0,1,0,1,0,1,0,12.03,30.69,1.72,-3.78,7.72,-0.39,6.62
7433,0,1,5,3,5,1,0,1,1,1,1,1,1,1,0,11.94,28.53,0.39,-0.56,7.56,-0.38,4.23
11742,0,0,5,4,4,1,1,0,1,0,0,0,0,0,0,11.57,26.75,-0.17,1.11,7.69,-1.45,4.39
12052,0,1,5,4,5,0,0,0,1,0,0,1,1,1,0,12.05,29.37,-0.18,-5.32,7.88,1.08,7.34
18059,1,1,5,3,1,0,0,0,0,0,1,1,0,1,0,12.32,29.06,2.07,2.22,7.59,2.81,5.13
7468,0,0,4,2,4,1,0,1,1,1,0,1,1,1,0,11.87,30.01,1.53,-5.12,7.36,-0.43,7.21
16784,1,1,3,3,2,1,0,0,1,0,1,0,0,1,1,12.19,26.62,1.35,3.64,6.66,-0.3,4.91
15498,1,1,5,5,3,1,0,1,0,0,1,0,0,0,1,12.09,30.25,3.83,0.79,7.48,-1.06,5.63
19435,1,1,1,3,2,1,1,0,1,1,0,1,1,0,0,12.02,27.93,0.72,0.12,7.75,-1.15,4.85
19848,1,1,5,1,3,0,0,0,0,0,0,0,0,0,0,12.01,28.22,0.09,4.6,7.69,1.32,6.06
15361,1,0,3,4,2,0,1,1,1,1,0,0,1,1,0,12.11,26.1,6.68,1.22,7.53,-2.23,6.03
10910,0,1,1,5,5,0,0,0,1,1,0,0,1,1,1,11.91,30.68,1.23,-4.39,7.44,0.75,6.63
2724,0,0,1,5,3,0,0,1,0,0,0,0,0,1,0,11.94,32.39,5.19,4.44,7.45,4.25,3.97
7006,0,1,2,5,5,1,1,0,1,1,0,0,1,0,0,12,29.56,3.04,-3.04,7.69,-1.56,6.54
1411,0,1,3,3,4,0,1,0,1,0,0,0,1,1,1,12.02,24.6,-0.01,0.91,7.64,-0.34,6.25
6717,0,1,5,5,5,1,0,0,1,0,0,0,1,1,0,12.3,28.74,-0.78,7.83,7.61,1.57,8.03
15489,1,1,4,3,5,1,0,0,0,0,1,0,1,1,1,11.77,26.18,2.68,-0.72,7.5,-1.43,4.57
149,0,1,4,4,4,0,0,1,1,1,0,1,1,1,0,12.09,30.03,-1.45,-0.15,7.55,1.62,5.68
4980,0,1,3,5,5,1,1,1,1,0,0,1,0,0,0,12.29,28.33,5.05,-5.51,7.31,-0.31,5.54
6772,0,1,4,4,5,0,1,1,0,1,0,0,0,1,1,12.37,25.84,0.75,2.06,7.29,-0.56,6.34
11000,0,1,5,2,3,0,0,0,1,1,0,1,1,0,1,12.16,30.89,1.02,-6.16,7.59,4.19,5.05
6349,0,1,1,5,4,1,0,0,0,1,1,1,1,0,0,11.83,29.36,0.26,3.11,7.23,0.29,4.49
16823,1,0,2,3,4,0,0,1,1,1,1,0,1,0,1,11.68,27.85,2.02,3.86,7.38,-1.1,5.69
5276,0,1,4,5,3,1,1,0,1,0,0,0,0,0,1,12.16,27.02,-0.28,1.07,7.58,0.41,7.19
4528,0,1,3,4,4,1,0,0,0,1,1,0,1,0,1,11.93,27.98,1.81,-6.1,7.71,0.28,6.93
2862,0,1,2,5,4,1,0,1,0,0,1,0,0,0,1,11.92,26.87,2.85,0.6,7.35,-1.97,6.11
14472,0,1,2,4,3,0,1,0,1,0,0,1,0,0,0,11.98,27.36,1.29,-0.39,7.73,1.3,6.53
16620,1,1,4,3,2,0,0,1,0,0,1,1,0,1,1,11.92,30.58,-0.92,2.94,7.48,0.41,5.09
15807,1,1,1,1,5,0,1,1,1,0,0,0,0,0,1,12.02,32.13,0.57,-0.2,7.57,3.32,5.51
6416,0,1,5,1,1,0,0,0,1,1,1,1,0,0,0,12.16,25.82,3.23,0.62,7.62,-0.79,4.08
18355,1,0,5,1,4,1,0,0,1,1,1,0,0,1,0,11.96,27.71,2.18,3.25,7.36,-0.59,6.54
6709,0,0,2,2,4,0,0,0,0,1,1,0,1,1,1,12,26.92,1.57,7.53,7.42,3.58,5.28
17765,1,0,3,4,1,1,0,1,1,1,1,0,1,0,1,12.21,30.87,2.17,0.04,7.92,-0.27,5.94
1315,0,1,5,3,4,0,0,0,0,0,0,0,0,0,1,12.01,29.58,0.48,3.64,7.52,-2.16,6.2
4673,0,1,4,4,3,1,1,0,1,1,0,1,0,0,1,12.12,26.22,-0.53,-0.17,7.32,-1.66,6.34
6085,0,0,5,5,5,0,1,0,0,1,1,0,1,1,0,12.27,28.14,2.52,-0.78,7.42,2.92,5.79
10288,0,1,4,3,4,1,0,0,1,0,0,1,0,1,0,11.74,28.88,-0.22,-0.44,7.95,-0.03,4.69
